id,date,hour,bc_price,bc_demand,ab_price,ab_demand,transfer,bc_price_evo
25298,0.009469,1.0,0.041642,0.435138,0.003467,0.422915,0.414912,DOWN
25299,0.876554,0.361702,0.032755,0.592086,0.002098,0.525893,0.572807,UP
25300,0.425379,0.319149,0.092771,0.47947,0.003467,0.422915,0.414912,UP
25301,0.424671,0.06383,0.055242,0.081523,0.003467,0.422915,0.414912,DOWN
25302,0.876952,0.851064,0.028762,0.385451,0.001948,0.371051,0.500439,DOWN
25303,0.885448,0.638298,0.028972,0.50238,0.001971,0.521233,0.45614,DOWN
25304,0.894651,0.042553,0.051159,0.33368,0.003189,0.450803,0.639035,DOWN
25305,0.425601,0.531915,0.074427,0.294258,0.003467,0.422915,0.414912,UP
25306,0.889385,0.297872,0.022667,0.238024,0.000976,0.19912,0.838158,DOWN
25307,0.008982,0.446809,0.125796,0.6687,0.003467,0.422915,0.414912,UP
25308,0.442326,0.744681,0.077939,0.45909,0.003467,0.422915,0.414912,UP
25309,0.885403,0.212766,0.02684,0.181642,0.001629,0.231486,0.832018,DOWN
25310,0.451971,0.234043,0.033475,0.36269,0.001953,0.306059,0.809649,DOWN
25311,0.902792,0.12766,0.042692,0.221065,0.002786,0.320041,0.692105,DOWN
25312,0.469183,0.191489,0.037168,0.192651,0.00243,0.226825,0.700877,DOWN
25313,0.889916,0.808511,0.382311,0.64936,0.025556,0.502589,0.628947,UP
25314,0.880492,0.510638,0.09187,0.586433,0.006431,0.581564,0.271491,UP
25315,0.912393,0.680851,0.043353,0.306159,0.002883,0.317452,0.574123,DOWN
25316,0.026592,0.510638,0.089498,0.484528,0.003467,0.422915,0.414912,DOWN
25317,0.912128,0.361702,0.043803,0.364921,0.002871,0.253237,0.695614,DOWN
25318,0.437989,0.574468,0.046806,0.284439,0.003467,0.422915,0.414912,DOWN
25319,0.43383,0.489362,0.049568,0.554448,0.003467,0.422915,0.414912,UP
25320,0.474227,0.276596,0.024919,0.154716,0.001645,0.089332,0.892982,DOWN
25321,0.031415,0.765957,0.056713,0.427998,0.003467,0.422915,0.414912,DOWN
25322,0.425247,0.744681,0.073256,0.317911,0.003467,0.422915,0.414912,DOWN
25323,0.022256,0.617021,0.059926,0.479619,0.003467,0.422915,0.414912,UP
25324,0.018672,0.723404,0.070163,0.331747,0.003467,0.422915,0.414912,UP
25325,0.434007,0.085106,0.044134,0.083755,0.003467,0.422915,0.414912,DOWN
25326,0.022919,0.382979,0.101327,0.506099,0.003467,0.422915,0.414912,UP
25327,0.451661,0.702128,0.042122,0.681345,0.002802,0.699637,0.419737,UP
25328,0.889607,0.191489,0.028942,0.177031,0.001863,0.283273,0.762719,DOWN
25329,0.425822,0.0,0.058034,0.356442,0.003467,0.422915,0.414912,DOWN
25330,0.026946,0.765957,0.059265,0.32044,0.003467,0.422915,0.414912,DOWN
25331,0.460289,0.680851,0.041792,0.476941,0.002871,0.52175,0.245614,UP
25332,0.438609,0.085106,0.048337,0.151443,0.003467,0.422915,0.414912,DOWN
25333,0.429317,0.978723,0.077219,0.411633,0.003467,0.422915,0.414912,DOWN
25334,0.890138,0.93617,0.05209,0.679113,0.003542,0.52434,0.567982,DOWN
25335,0.890226,0.446809,0.220968,0.626748,0.001786,0.50492,0.414912,UP
25336,0.460378,0.404255,0.045064,0.571705,0.003085,0.553858,0.281579,DOWN
25337,0.433344,0.276596,0.068242,0.24695,0.003467,0.422915,0.414912,UP
25338,0.875979,0.531915,0.033025,0.663939,0.002104,0.536769,0.637719,DOWN
25339,0.473563,0.87234,0.031314,0.329515,0.002127,0.290523,0.500877,UP
25340,0.425689,0.617021,0.076498,0.53377,0.003467,0.422915,0.414912,UP
25341,0.89912,0.893617,0.081752,0.524844,0.005555,0.459606,0.476754,UP
25342,0.890049,0.510638,0.143029,0.738322,0.010048,0.726308,0.305702,UP
25343,0.44737,0.106383,0.022667,0.360309,0.001286,0.386069,0.765789,DOWN
25344,0.008893,1.0,0.099616,0.570812,0.003467,0.422915,0.414912,UP
25345,0.023141,0.829787,0.047076,0.401517,0.003467,0.422915,0.414912,DOWN
25346,0.906818,0.787234,0.076078,0.559506,0.005073,0.520715,0.489035,DOWN
25347,0.442326,0.468085,0.057614,0.349747,0.002468,0.200414,0.500526,UP
25348,0.026282,0.212766,0.079831,0.276703,0.003467,0.422915,0.414912,UP
25349,0.897925,0.382979,0.09208,0.734454,0.005814,0.459347,0.831579,UP
25350,0.000619,0.702128,0.149634,0.523356,0.003467,0.422915,0.414912,UP
25351,0.47405,0.680851,0.048697,0.508777,0.003236,0.399016,0.658772,UP
25352,0.013849,0.531915,0.087426,0.553109,0.003467,0.422915,0.414912,DOWN
25353,0.460909,0.765957,0.159601,0.801845,0.010687,0.452356,0.660088,UP
25354,0.429892,0.957447,0.049838,0.331151,0.003467,0.422915,0.414912,DOWN
25355,0.911597,0.404255,0.055302,0.535555,0.003671,0.568099,0.437719,UP
25356,0.009601,0.276596,0.065089,0.498959,0.003467,0.422915,0.414912,UP
25357,0.031105,0.297872,0.06584,0.441982,0.003467,0.422915,0.414912,DOWN
25358,0.903234,0.829787,0.048517,0.525736,0.003342,0.532885,0.309211,DOWN
25359,0.877085,0.468085,0.056593,0.587325,0.004013,0.514759,0.174561,UP
25360,0.907084,0.978723,0.095803,0.486314,0.006687,0.564992,0.358333,UP
25361,0.469581,0.255319,0.045364,0.378756,0.003054,0.464526,0.470175,UP
25362,0.907438,0.680851,0.085055,0.452098,0.005773,0.483169,0.408333,UP
25363,0.902703,0.744681,0.084424,0.579143,0.005621,0.569912,0.472807,UP
25364,0.027078,0.170213,0.073886,0.174502,0.003467,0.422915,0.414912,DOWN
25365,0.018451,0.085106,0.045214,0.2831,0.003467,0.422915,0.414912,DOWN
25366,0.881067,0.021277,0.028732,0.24695,0.001647,0.283273,0.849123,UP
25367,0.460599,0.021277,0.029813,0.449569,0.00194,0.424909,0.754386,UP
25368,0.021857,0.042553,0.075718,0.405088,0.003467,0.422915,0.414912,UP
25369,0.429406,0.893617,0.058364,0.405534,0.003467,0.422915,0.414912,DOWN
25370,0.451484,0.787234,0.042512,0.794109,0.002804,0.676592,0.585526,DOWN
25371,0.911907,0.808511,0.044254,0.47352,0.002941,0.447954,0.449123,DOWN
25372,0.02199,0.659574,0.056263,0.402559,0.003467,0.422915,0.414912,UP
25373,0.468917,0.340426,0.054161,0.526927,0.003708,0.472812,0.34693,UP
25374,0.023052,0.297872,0.090128,0.438411,0.003467,0.422915,0.414912,UP
25375,0.893987,0.574468,0.043893,0.386195,0.002025,0.333247,0.838158,DOWN
25376,0.45175,0.744681,0.193917,0.859119,0.012648,0.731486,0.493421,UP
25377,0.8985,0.0,0.085085,0.539274,0.005565,0.460901,0.633772,UP
25378,0.014291,0.468085,0.060976,0.629723,0.003467,0.422915,0.414912,UP
25379,0.902659,0.255319,0.087426,0.387087,0.005775,0.37623,0.546491,UP
25380,0.455909,1.0,0.03984,0.555341,0.002775,0.494303,0.482456,DOWN
25381,0.022742,0.808511,0.083554,0.506397,0.003467,0.422915,0.414912,UP
25382,0.461086,0.191489,0.022817,0.067986,0.001533,0.100725,0.616667,DOWN
25383,0.469493,0.319149,0.043293,0.470991,0.002902,0.499741,0.419298,UP
25384,0.894518,0.553191,0.074457,0.63612,0.004987,0.668824,0.500439,UP
25385,0.893677,0.234043,0.034016,0.259149,0.002185,0.314086,0.716667,UP
25386,0.017964,0.531915,0.076318,0.48676,0.003467,0.422915,0.414912,DOWN
25387,0.876997,0.957447,0.029963,0.3133,0.001957,0.200155,0.530702,DOWN
25388,0.434627,0.638298,0.044314,0.212288,0.003467,0.422915,0.414912,DOWN
25389,0.00907,0.702128,0.090098,0.645939,0.003467,0.422915,0.414912,UP
25390,0.877085,0.340426,0.03996,0.532133,0.002806,0.479544,0.205702,UP
25391,0.45206,0.553191,0.033776,0.539125,0.002304,0.583635,0.354825,DOWN
25392,0.452325,0.446809,0.03978,0.654567,0.002686,0.663905,0.461842,UP
25393,0.425689,0.531915,0.076498,0.541952,0.003467,0.422915,0.414912,UP
25394,0.885315,0.12766,0.027411,0.186403,0.00177,0.26696,0.650439,DOWN
25395,0.004425,0.382979,0.050949,0.637905,0.003467,0.422915,0.414912,DOWN
25396,0.469094,0.957447,0.037649,0.286373,0.002445,0.199637,0.738596,UP
25397,0.469227,0.829787,0.032755,0.435138,0.002192,0.369239,0.519298,DOWN
25398,0.451086,0.680851,0.040801,0.594912,0.002703,0.617556,0.429825,DOWN
25399,0.018716,0.957447,0.075057,0.450312,0.003467,0.422915,0.414912,UP
25400,0.902969,0.510638,0.104329,0.519637,0.007115,0.698343,0.192544,UP
25401,0.442503,0.702128,0.071304,0.506843,0.004913,0.568358,0.500526,UP
25402,0.491261,0.702128,0.061066,0.465784,0.004233,0.496375,0.202193,UP
25403,0.9158,0.234043,0.050048,0.226718,0.003388,0.236665,0.501316,DOWN
25404,0.898766,0.510638,0.072865,0.538381,0.004726,0.587778,0.619737,UP
25405,0.473209,0.425532,0.043053,0.646087,0.006435,0.530813,0.360526,UP
25406,0.026592,0.361702,0.119491,0.550878,0.003467,0.422915,0.414912,UP
25407,0.880492,0.042553,0.038549,0.346177,0.002516,0.380373,0.544737,DOWN
25408,0.90788,0.702128,0.074937,0.519339,0.005014,0.554894,0.45,UP
25409,0.452369,0.276596,0.072325,0.598929,0.004942,0.455981,0.451754,UP
25410,0.031326,0.212766,0.051909,0.067539,0.003467,0.422915,0.414912,DOWN
25411,0.867263,0.021277,0.028281,0.258108,0.001882,0.230709,0.660088,DOWN
25412,0.465599,0.617021,0.049568,0.530051,0.003448,0.487053,0.346053,UP
25413,0.898279,0.0,0.083614,0.441238,0.004518,0.457794,0.611404,UP
25414,0.430069,0.340426,0.107842,0.555936,0.003467,0.422915,0.414912,UP
25415,0.017477,0.87234,0.121352,0.584945,0.003467,0.422915,0.414912,UP
25416,0.013893,0.659574,0.041431,0.496578,0.003467,0.422915,0.414912,DOWN
25417,0.027123,0.297872,0.05215,0.445849,0.003467,0.422915,0.414912,DOWN
25418,0.86797,0.212766,0.030113,0.188783,0.000858,0.198602,0.880263,UP
25419,0.473961,0.255319,0.035127,0.403005,0.002412,0.43216,0.412719,UP
25420,0.456661,0.680851,0.030353,0.479322,0.002071,0.518902,0.528947,DOWN
25421,0.889651,0.297872,0.020446,0.220321,0.001311,0.166494,0.775877,DOWN
25422,0.86797,0.574468,0.056203,0.45537,0.003625,0.328068,0.859211,UP
25423,0.434007,0.87234,0.061307,0.295597,0.003467,0.422915,0.414912,UP
25424,0.890226,0.021277,0.064489,0.598483,0.002167,0.500777,0.602632,UP
25425,0.473253,0.148936,0.029933,0.182832,0.002032,0.174003,0.587281,DOWN
25426,0.008982,0.06383,0.090369,0.452098,0.003467,0.422915,0.414912,UP
25427,0.889385,0.021277,0.02678,0.324308,0.001766,0.337131,0.616667,DOWN
25428,0.903411,0.489362,0.087426,0.555043,0.005771,0.539358,0.547368,UP
25429,0.438565,0.574468,0.051759,0.336358,0.003467,0.422915,0.414912,DOWN
25430,0.455599,0.468085,0.089048,0.649658,0.006128,0.679959,0.359649,UP
25431,0.0273,0.404255,0.089558,0.334276,0.003467,0.422915,0.414912,UP
25432,0.455555,0.680851,0.028912,0.373252,0.001548,0.234593,0.867544,DOWN
25433,0.907924,0.468085,0.07842,0.512348,0.00538,0.649404,0.302193,UP
25434,0.013893,0.170213,0.059565,0.260934,0.003467,0.422915,0.414912,DOWN
25435,0.013672,0.914894,0.041431,0.415799,0.003467,0.422915,0.414912,DOWN
25436,0.907216,0.893617,0.095082,0.37593,0.006259,0.484982,0.618421,UP
25437,0.474094,0.446809,0.058394,0.691015,0.003895,0.455981,0.591228,UP
25438,0.03168,0.510638,0.058785,0.466082,0.003467,0.422915,0.414912,DOWN
25439,0.437812,0.829787,0.054912,0.418477,0.003467,0.422915,0.414912,DOWN
25440,0.018097,0.06383,0.056203,0.217941,0.003467,0.422915,0.414912,DOWN
25441,0.451573,0.914894,0.040801,0.580928,0.001872,0.385293,0.770175,UP
25442,0.867838,0.276596,0.028161,0.430675,0.001086,0.499482,0.659211,DOWN
25443,0.008761,0.553191,0.117329,0.566796,0.003467,0.422915,0.414912,UP
25444,0.88089,0.276596,0.029332,0.347218,0.001853,0.383998,0.724123,DOWN
25445,0.428963,0.319149,0.080071,0.248289,0.003467,0.422915,0.414912,UP
25446,0.469404,0.702128,0.036688,0.319101,0.002428,0.276023,0.582456,UP
25447,0.898412,1.0,0.082383,0.546117,0.005434,0.506214,0.661842,UP
25448,0.867484,0.829787,0.028582,0.48795,0.001874,0.522786,0.675439,DOWN
25449,0.906951,0.553191,0.043473,0.313597,0.00301,0.456758,0.305263,UP
25450,0.867926,0.702128,0.029122,0.680006,0.001861,0.513723,0.745614,DOWN
25451,0.468962,0.744681,0.030443,0.447337,0.00209,0.44666,0.304825,DOWN
25452,0.004867,0.893617,0.10475,0.549093,0.003467,0.422915,0.414912,UP
25453,0.907128,0.297872,0.07893,0.394674,0.005376,0.566287,0.399561,UP
25454,0.022565,0.638298,0.057644,0.437072,0.003467,0.422915,0.414912,DOWN
25455,0.005221,0.93617,0.106131,0.552514,0.003467,0.422915,0.414912,UP
25456,0.438742,0.510638,0.058544,0.521273,0.003467,0.422915,0.414912,UP
25457,0.031857,1.0,0.074817,0.298126,0.003467,0.422915,0.414912,UP
25458,0.459935,0.787234,0.114057,0.645641,0.007842,0.583635,0.176754,UP
25459,0.867572,0.12766,0.021346,0.167361,0.000837,0.226308,0.902632,DOWN
25460,0.433609,0.893617,0.073736,0.37593,0.003467,0.422915,0.414912,UP
25461,0.45113,0.553191,0.041912,0.603094,0.002779,0.607198,0.341667,UP
25462,0.447856,0.446809,0.050138,0.657245,0.003299,0.27913,0.747807,UP
25463,0.438211,0.191489,0.05278,0.153972,0.003467,0.422915,0.414912,DOWN
25464,0.42976,0.361702,0.07845,0.593276,0.003467,0.422915,0.414912,UP
25465,0.456528,0.659574,0.033205,0.523356,0.002231,0.644744,0.425877,DOWN
25466,0.027211,0.382979,0.108442,0.537191,0.003467,0.422915,0.414912,UP
25467,0.438786,0.93617,0.053321,0.384261,0.003467,0.422915,0.414912,DOWN
25468,0.872307,0.829787,0.034676,0.43499,0.002075,0.309943,0.895175,UP
25469,0.906774,0.191489,0.030443,0.151592,0.002017,0.106163,0.677193,DOWN
25470,0.442414,0.382979,0.09199,0.523654,0.006338,0.497152,0.500526,UP
25471,0.008628,0.170213,0.057734,0.215263,0.003467,0.422915,0.414912,DOWN
25472,0.898589,0.319149,0.05311,0.309432,0.002248,0.208959,0.838158,DOWN
25473,0.442945,0.042553,0.048607,0.269265,0.003286,0.359917,0.410088,DOWN
25474,0.000664,0.021277,0.122703,0.4759,0.003467,0.422915,0.414912,UP
25475,0.443387,0.957447,0.043443,0.487057,0.002869,0.382185,0.662719,DOWN
25476,0.473298,0.638298,0.041822,0.581672,0.002819,0.511393,0.446491,UP
25477,0.468785,0.851064,0.036177,0.337251,0.002399,0.247799,0.515351,UP
25478,0.46936,0.361702,0.05299,0.433799,0.003494,0.337649,0.582895,UP
25479,0.889784,0.787234,0.176924,0.912824,0.012013,0.750388,0.358333,UP
25480,0.014336,0.957447,0.073286,0.448825,0.003467,0.422915,0.414912,DOWN
25481,0.425424,0.085106,0.068842,0.174502,0.003467,0.422915,0.414912,DOWN
25482,0.880227,0.382979,0.034826,0.537786,0.002414,0.532626,0.28114,DOWN
25483,0.005354,0.489362,0.088297,0.574383,0.003467,0.422915,0.414912,UP
25484,0.451706,0.085106,0.040891,0.433651,0.002742,0.47566,0.59693,UP
25485,0.88558,0.638298,0.029302,0.460131,0.002106,0.627654,0.121491,DOWN
25486,0.004867,0.638298,0.089798,0.526927,0.003467,0.422915,0.414912,UP
25487,0.880713,0.170213,0.027171,0.057721,0.001739,0.144485,0.816228,DOWN
25488,0.890093,0.787234,0.150384,0.933056,0.010158,0.768773,0.383772,UP
25489,0.443432,0.638298,0.061667,0.46385,0.004071,0.624288,0.345175,UP
25490,0.451086,0.0,0.045635,0.575722,0.003029,0.500259,0.589912,UP
25491,0.469846,0.914894,0.054551,0.512794,0.003685,0.368721,0.498246,DOWN
25492,0.908101,0.893617,0.043893,0.352127,0.002873,0.319782,0.660526,DOWN
25493,0.885536,0.0,0.07872,0.501785,0.005187,0.444847,0.633772,UP
25494,0.447148,0.978723,0.042452,0.569473,0.002788,0.497929,0.50307,DOWN
25495,0.880404,1.0,0.034917,0.303779,0.002225,0.297255,0.72807,UP
25496,0.01761,0.297872,0.07872,0.494793,0.003467,0.422915,0.414912,UP
25497,0.428963,0.297872,0.076348,0.206932,0.003467,0.422915,0.414912,DOWN
25498,0.017743,0.0,0.047346,0.340524,0.003467,0.422915,0.414912,DOWN
25499,0.00438,0.617021,0.045244,0.461619,0.003467,0.422915,0.414912,DOWN
25500,0.47436,0.829787,0.027951,0.276257,0.001855,0.192128,0.821053,UP
25501,0.469669,0.148936,0.025099,0.125707,0.001678,0.166753,0.726316,DOWN
25502,0.443343,0.531915,0.042963,0.503868,0.002943,0.525634,0.413158,DOWN
25503,0.026636,0.531915,0.079921,0.335614,0.003467,0.422915,0.414912,UP
25504,0.889828,0.93617,0.088777,0.657542,0.005083,0.518384,0.634649,UP
25505,0.88558,0.021277,0.129218,0.491818,0.00711,0.434749,0.759211,UP
25506,0.000841,0.957447,0.122703,0.370723,0.003467,0.422915,0.414912,UP
25507,0.447901,0.297872,0.040831,0.482446,0.002684,0.428793,0.602632,UP
25508,0.433919,0.042553,0.043473,0.232966,0.003467,0.422915,0.414912,DOWN
25509,0.456219,0.595745,0.033175,0.493306,0.002268,0.589591,0.447807,UP
25510,0.898854,0.744681,0.084514,0.529902,0.005399,0.449249,0.664474,UP
25511,0.027565,0.595745,0.059265,0.311663,0.003467,0.422915,0.414912,DOWN
25512,0.461086,0.234043,0.021917,0.078102,0.001475,0.084412,0.637719,DOWN
25513,0.031592,0.638298,0.083644,0.303927,0.003467,0.422915,0.414912,UP
25514,0.451661,0.617021,0.038489,0.573044,0.00257,0.717504,0.344737,DOWN
25515,0.014203,0.957447,0.040711,0.461916,0.003467,0.422915,0.414912,DOWN
25516,0.030884,0.787234,0.055812,0.427551,0.003467,0.422915,0.414912,DOWN
25517,0.425689,0.851064,0.076498,0.367153,0.003467,0.422915,0.414912,UP
25518,0.429981,0.829787,0.072985,0.468313,0.003467,0.422915,0.414912,UP
25519,0.898102,0.042553,0.058965,0.418625,0.00388,0.472035,0.589035,UP
25520,0.443432,0.170213,0.032275,0.176138,0.001982,0.22579,0.764035,DOWN
25521,0.876333,0.617021,0.038279,0.734752,0.002524,0.641378,0.55,UP
25522,0.911331,0.212766,0.053561,0.329217,0.003463,0.320041,0.809649,UP
25523,0.881377,0.765957,0.035877,0.611425,0.002503,0.672191,0.295614,UP
25524,0.500111,0.744681,0.030683,0.328771,0.002108,0.268773,0.339035,DOWN
25525,0.004425,0.87234,0.050168,0.551324,0.003467,0.422915,0.414912,DOWN
25526,0.867838,0.744681,0.028672,0.474859,0.001911,0.556189,0.447807,DOWN
25527,0.90288,0.808511,0.086826,0.447783,0.005663,0.441999,0.602632,UP
25528,0.452148,0.702128,0.033686,0.517406,0.002314,0.305023,0.405702,DOWN
25529,0.451838,0.382979,0.038459,0.682832,0.002528,0.435267,0.560965,DOWN
25530,0.456042,0.829787,0.03927,0.675989,0.002665,0.576385,0.390789,DOWN
25531,0.872395,0.978723,0.036177,0.423535,0.002202,0.413516,0.724561,UP
25532,0.429892,0.021277,0.041431,0.229991,0.003467,0.422915,0.414912,DOWN
25533,0.881156,0.319149,0.029422,0.450312,0.001951,0.472294,0.484649,DOWN
25534,0.424583,0.042553,0.055242,0.175245,0.003467,0.422915,0.414912,UP
25535,0.446883,0.042553,0.031764,0.443767,0.002005,0.460901,0.707456,DOWN
25536,0.000354,0.787234,0.193287,0.604582,0.003467,0.422915,0.414912,UP
25537,0.456086,0.553191,0.034226,0.518893,0.002339,0.513723,0.416667,DOWN
25538,0.443122,0.638298,0.048817,0.469503,0.003353,0.519679,0.364474,DOWN
25539,0.005398,0.425532,0.119731,0.591491,0.003467,0.422915,0.414912,UP
25540,0.907438,0.212766,0.048367,0.196519,0.003234,0.256862,0.596491,DOWN
25541,0.977744,0.723404,0.181578,0.674055,0.01279,0.655101,0.235088,UP
25542,0.434671,0.255319,0.051129,0.094466,0.003467,0.422915,0.414912,UP
25543,0.434096,0.744681,0.051039,0.468611,0.003467,0.422915,0.414912,DOWN
25544,0.898766,0.212766,0.050829,0.252455,0.002071,0.33014,0.750439,DOWN
25545,0.461042,0.531915,0.030023,0.349896,0.002052,0.234335,0.495614,DOWN
25546,0.486837,0.617021,0.053411,0.463255,0.00371,0.486794,0.234649,DOWN
25547,0.005442,0.723404,0.074817,0.499107,0.003467,0.422915,0.414912,UP
25548,0.42914,0.297872,0.059265,0.458494,0.003467,0.422915,0.414912,DOWN
25549,0.022875,0.914894,0.047076,0.34097,0.003467,0.422915,0.414912,DOWN
25550,0.031857,0.765957,0.056923,0.237727,0.003467,0.422915,0.414912,UP
25551,0.45644,0.765957,0.037408,0.543588,0.002547,0.544795,0.312719,UP
25552,0.911376,0.170213,0.03984,0.196519,0.002574,0.284568,0.75,DOWN
25553,0.000885,0.680851,0.217335,0.498215,0.003467,0.422915,0.414912,UP
25554,0.434007,0.106383,0.043383,0.070366,0.003467,0.422915,0.414912,DOWN
25555,0.89027,0.319149,0.029212,0.356144,0.001843,0.225272,0.82807,DOWN
25556,0.446971,0.191489,0.004143,0.150253,0.00027,0.141119,0.634211,DOWN
25557,0.894562,0.978723,0.083373,0.504612,0.004979,0.464785,0.629386,UP
25558,0.451927,0.191489,0.032695,0.229991,0.001469,0.249612,0.853509,DOWN
25559,0.004248,0.957447,0.048517,0.447783,0.003467,0.422915,0.414912,DOWN
25560,0.000752,0.914894,0.10535,0.399732,0.003467,0.422915,0.414912,UP
25561,0.424893,0.361702,0.097274,0.466379,0.003467,0.422915,0.414912,UP
25562,0.995575,0.0,0.080911,0.383368,0.005316,0.404454,0.595175,UP
25563,0.473298,0.744681,0.028251,0.498066,0.001917,0.432936,0.466667,UP
25564,0.428919,0.808511,0.090879,0.385302,0.003467,0.422915,0.414912,UP
25565,0.009292,0.93617,0.106611,0.641773,0.003467,0.422915,0.414912,UP
25566,0.43445,0.191489,0.050288,0.218834,0.003467,0.422915,0.414912,UP
25567,0.429804,0.042553,0.049838,0.257215,0.003467,0.422915,0.414912,DOWN
25568,0.867528,0.0,0.037018,0.35183,0.002007,0.401088,0.734649,UP
25569,0.022831,0.87234,0.057464,0.415353,0.003467,0.422915,0.414912,DOWN
25570,0.465333,0.638298,0.072835,0.497173,0.005029,0.510357,0.193421,UP
25571,0.429096,0.425532,0.089408,0.512794,0.003467,0.422915,0.414912,UP
25572,0.424981,0.680851,0.058394,0.225528,0.003467,0.422915,0.414912,DOWN
25573,0.893677,0.595745,0.029092,0.477239,0.002056,0.608493,0.237719,DOWN
25574,0.871908,0.765957,0.027111,0.473966,0.001764,0.410668,0.684211,DOWN
25575,0.469404,0.12766,0.024709,0.066201,0.001645,0.15769,0.582456,DOWN
25576,0.005,0.914894,0.042122,0.485272,0.003467,0.422915,0.414912,DOWN
25577,0.022521,1.0,0.074457,0.413716,0.003467,0.422915,0.414912,DOWN
25578,0.884695,0.191489,0.027321,0.127343,0.000839,0.269549,0.686842,DOWN
25579,0.031193,0.87234,0.102228,0.338441,0.003467,0.422915,0.414912,UP
25580,0.473873,0.361702,0.028161,0.593425,0.001845,0.522009,0.642544,DOWN
25581,0.027123,0.574468,0.109253,0.467569,0.003467,0.422915,0.414912,UP
25582,0.876598,0.595745,0.029452,0.584945,0.001961,0.603832,0.448246,DOWN
25583,0.867528,0.234043,0.041161,0.352127,0.002665,0.4029,0.664912,UP
25584,0.005088,0.638298,0.062598,0.338292,0.003467,0.422915,0.414912,UP
25585,0.434538,0.425532,0.045785,0.321928,0.003467,0.422915,0.414912,DOWN
25586,0.000442,0.340426,0.13105,0.546712,0.003467,0.422915,0.414912,UP
25587,0.474448,0.659574,0.391377,0.468164,0.027079,0.354221,0.329825,UP
25588,0.000531,0.170213,0.06518,0.081077,0.003467,0.422915,0.414912,DOWN
25589,0.022123,0.361702,0.068302,0.267331,0.003467,0.422915,0.414912,UP
25590,0.018672,0.319149,0.06563,0.203808,0.003467,0.422915,0.414912,DOWN
25591,0.881023,0.06383,0.028942,0.185064,0.000868,0.326515,0.67807,UP
25592,0.898943,0.085106,0.05239,0.263612,0.003438,0.41999,0.540789,DOWN
25593,0.438786,0.446809,0.057314,0.513538,0.003467,0.422915,0.414912,DOWN
25594,0.442989,0.106383,0.043383,0.183279,0.002879,0.250129,0.655263,DOWN
25595,0.434052,0.957447,0.046505,0.420708,0.003467,0.422915,0.414912,DOWN
25596,0.867041,0.553191,0.035937,0.429932,0.002034,0.192128,0.792982,UP
25597,0.894518,0.723404,0.076708,0.738322,0.005093,0.644744,0.590789,UP
25598,0.469404,0.489362,0.028432,0.333532,0.001857,0.197566,0.76886,DOWN
25599,0.902703,0.042553,0.084334,0.438262,0.005615,0.531849,0.532456,UP
25600,0.437857,0.234043,0.045935,0.187444,0.003467,0.422915,0.414912,DOWN
25601,0.911774,0.957447,0.043923,0.331151,0.002848,0.277835,0.646491,DOWN
25602,0.881333,0.808511,0.040141,0.439304,0.002628,0.423097,0.602193,UP
25603,0.013097,0.361702,0.049538,0.507289,0.003467,0.422915,0.414912,UP
25604,0.013097,0.234043,0.049538,0.175989,0.003467,0.422915,0.414912,UP
25605,0.45998,0.808511,0.042933,0.565605,0.002973,0.501813,0.201316,UP
25606,0.425778,0.957447,0.084965,0.433651,0.003467,0.422915,0.414912,DOWN
25607,0.013672,0.170213,0.041131,0.193544,0.003467,0.422915,0.414912,DOWN
25608,0.022787,0.659574,0.084814,0.433502,0.003467,0.422915,0.414912,DOWN
25609,0.469094,0.340426,0.028312,0.313746,0.001849,0.165717,0.760526,DOWN
25610,0.017831,0.638298,0.075688,0.436477,0.003467,0.422915,0.414912,UP
25611,0.473961,0.446809,0.043593,0.658286,0.00286,0.483687,0.626754,UP
25612,0.899031,0.787234,0.094782,0.783249,0.006215,0.679959,0.497368,UP
25613,0.880802,0.595745,0.027201,0.408361,0.001813,0.444329,0.626754,DOWN
25614,0.013583,0.553191,0.088327,0.495388,0.003467,0.422915,0.414912,UP
25615,0.022787,0.765957,0.102498,0.492413,0.003467,0.422915,0.414912,UP
25616,0.872085,0.276596,0.024619,0.442577,0.001599,0.571724,0.562719,DOWN
25617,0.014159,0.93617,0.045485,0.483636,0.003467,0.422915,0.414912,DOWN
25618,0.008716,0.319149,0.10475,0.622583,0.003467,0.422915,0.414912,UP
25619,0.014159,0.723404,0.07938,0.56873,0.003467,0.422915,0.414912,UP
25620,0.026326,0.978723,0.050498,0.280571,0.003467,0.422915,0.414912,DOWN
25621,0.429539,0.765957,0.080401,0.387831,0.003467,0.422915,0.414912,UP
25622,0.469625,0.234043,0.053591,0.374442,0.003641,0.350337,0.588158,UP
25623,0.465333,0.914894,0.02648,0.318804,0.001805,0.314345,0.463158,DOWN
25624,0.437989,0.87234,0.048337,0.326242,0.003467,0.422915,0.414912,UP
25625,0.889828,0.085106,0.043863,0.435733,0.002919,0.498705,0.528509,DOWN
25626,0.889253,0.978723,0.031854,0.482446,0.002069,0.417659,0.626316,UP
25627,0.46936,0.319149,0.038279,0.376227,0.002547,0.315381,0.563596,DOWN
25628,0.898412,0.234043,0.047226,0.306308,0.003074,0.337131,0.680263,DOWN
25629,0.911641,0.87234,0.042662,0.377715,0.002873,0.433195,0.417982,DOWN
25630,0.030751,0.212766,0.088807,0.253198,0.003467,0.422915,0.414912,UP
